Ticker,Name,Yahoo,Akt. Kurs,Währung,Perf %,Score,CRV,Elliott-Signal,Elliott-Einstieg,Elliott-Ausstieg,MC-Chance,Zyklus %,Zyklus-Status,ROE %,Debt/Equity,Div. Rendite %,FCF,Enterprise Value,Revenue,FCF Yield %,Growth %,Margin %,Rule of 40,Current Ratio,Institutional Ownership %,Radar Vector,PE,ConfidenceScore,ConfidenceLabel,ConfidenceBreakdown,ISIN,Symbol,YahooSymbol,Sektor,Akt. Kurs [€],Volatility,DownsideDev,MaxDrawdown,AvgVolume,DollarVolume,SMA200,Trend200,MarketRegimeStock,MarketTrend200Stock,MarketRegimeCrypto,MarketTrend200Crypto,MarketDate,RS3M,Sector,Industry,Country,Currency,Perf 1D %,Perf 1Y %,cycle,OpportunityScore,RiskScore,ScoreError,ScoreMarketRegime,ScoreAssetClass,ScoreRiskMult,ScoreOppW,ScoreRiskW,ScoreMarketTrend200,ticker,name,isin,symbol,yahoo_symbol,category,sector,industry,country,currency,price,price_eur,perf_pct,score,crv,confidence,elliott_signal,mc_chance,cycle_status,rs3m,trend200,sma200,volatility,downside_dev,max_drawdown,avg_volume,dollar_volume,regime_stock,trend200_stock,regime_crypto,trend200_crypto,market_date,trend_ok,liquidity_ok,is_crypto,score_status,crypto_base,quote_currency,asset_id,ticker_display,cluster_official,pillar_primary,bucket_type,pillar_confidence,pillar_reason,pillar_tags,TrendOK,LiquidityOK,yahoo
TME,TENCENT MUSIC ENTERTAINMENT GROUP,TME,13.470000267028809,USD,2.3999426387674827,8.63,0.0,Seitwärts,0.0,0.0,55.8,84.0,Zyklus-Hoch,14.79,4.524,107.0,5382750208.0,36124852224.0,31719000064.0,14.9,20.6,34.08,54.68,2.085,63.88,"[41.2, 29.58, 0.0, 15.98, 46.52]",16.826365,54.4,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.2777777777777778, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US88034P1093 ,TME,TME,Tech 💻,16.98,0.4590915969894992,0.3013983926876026,0.488998484251205,6106535.0,82255028.08062077,19.99805003643036,-0.3264343152212057,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.2635076120695901,Communication Services,Internet Content & Information,China,,-0.9497923461488478,21.27896575946217,0.0,49.16,58.44,,neutral,stock,,,,0.0422134122701132,TME,TENCENT MUSIC ENTERTAINMENT GROUP,US88034P1093,TME,TME,Tech 💻,Communication Services,Internet Content & Information,China,USD,13.470000267028809,16.98,2.3999426387674827,8.63,0.0,54.4,Seitwärts,55.8,Zyklus-Hoch,-0.2635076120695901,-0.3264343152212057,19.99805003643036,0.4590915969894992,0.3013983926876026,0.488998484251205,6106535.0,82255028.08062077,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,False,True,False,OK,,,TME,TME,Internet Content & Information,Gehirn,pillar,55.0,heuristic from official taxonomy,"ai, software, semis",False,True,TME
PYPL,PAYPAL HDGS,PYPL,41.49,USD,0.83,8.39,0.0,Seitwärts,0.0,0.0,30.9,29.5,Zyklus-neutral,25.73,60.703,135.0,3274249984.0,40072372224.0,33172000768.0,8.17,3.7,15.78,19.48,1.287,82.92,"[7.4, 51.46, 0.0, 70.46, 34.62]",7.116504,64.7,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.6358024691358025, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US70450Y1038,PYPL,PYPL,Finanzen,55.47,0.025468,0.022991,0.491322,19821906.67,822410940.87,66.349,-0.37467,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.406573,,,,,,,0.0,40.41,43.92,,neutral,stock,,,,0.0422134122701132,PYPL,PAYPAL HDGS,US70450Y1038,PYPL,PYPL,Finanzen,Financial Services,Credit Services,United States,USD,41.49,55.47,0.83,8.39,0.0,64.7,Seitwärts,30.9,Zyklus-neutral,-0.406573,-0.37467,66.349,0.025468,0.022991,0.491322,19821906.67,822410940.87,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,False,True,False,OK,,,US70450Y1038,PYPL,Credit Services,Gehirn,pillar,55.0,heuristic from official taxonomy,"ai, software, semis",False,True,PYPL
XYZ,BLOCK INC. A,XYZ,57.3,USD,0.92,8.26,0.0,Seitwärts,0.0,0.0,41.0,35.8,Zyklus-neutral,14.69,36.049,0.0,241061248.0,34101551104.0,23973765120.0,0.71,2.3,13.08,15.38,2.183,81.62,"[4.6, 29.38, 0.0, 64.15, 39.94]",17.737028,53.6,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.5308641975308642, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US8522341036,XYZ,XYZ,Fintech,64.75,0.033957,0.029748,0.447977,7304251.67,418533614.93,68.0893,-0.158459,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.159092,,,,,,,0.0,41.11,45.56,,neutral,stock,,,,0.0422134122701132,XYZ,BLOCK INC. A,US8522341036,XYZ,XYZ,Fintech,Technology,Software - Infrastructure,United States,USD,57.3,64.75,0.92,8.26,0.0,53.6,Seitwärts,41.0,Zyklus-neutral,-0.159092,-0.158459,68.0893,0.033957,0.029748,0.447977,7304251.67,418533614.93,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,False,True,False,OK,,,US8522341036,XYZ,Software - Infrastructure,Gehirn,pillar,55.0,heuristic from official taxonomy,"ai, software, semis",False,True,XYZ
9988.HK,Alibaba Group Holding Limited,9988.HK,131.6999969482422,,-6.265821073319422,7.64,,,,,,,,,,,,,,,,,,,,,,57.3,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.8950617283950617, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",KYG017191142,,9988.HK,,,0.4897103939349579,0.3095180986793633,0.317666132430457,77518438.45,10209178107.2975,140.9254647064209,-0.0654634545814514,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.1894686631176834,Consumer Cyclical,Internet Retail,Hong Kong,,-0.0699343381228123,5.527893339583434,0.0,43.5,51.71,,neutral,stock,,,,0.0422134122701132,9988.HK,Alibaba Group Holding Limited,KYG017191142,,9988.HK,,Consumer Cyclical,Internet Retail,Hong Kong,,131.6999969482422,,-6.265821073319422,7.64,,57.3,,,,-0.1894686631176834,-0.0654634545814514,140.9254647064209,0.4897103939349579,0.3095180986793633,0.317666132430457,77518438.45,10209178107.2975,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,False,True,False,OK,,,9988.HK,9988.HK,Internet Retail,Gehirn,pillar,55.0,heuristic from official taxonomy,"ai, software, semis",False,True,
CPB,CAMPBELLS CO.,CPB,29.15,USD,0.76,7.36,0.0,Seitwärts,0.0,0.0,40.1,100.0,Zyklus-Hoch,14.82,184.567,535.0,630499968.0,15831613440.0,10158000128.0,3.98,-3.4,5.69,2.29,0.819,65.77,"[0.0, 29.64, 0.0, 0.0, 23.49]",11.27821,52.8,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.4444444444444444, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US1344291091,CPB,CPB,Konsum & Lifestyle,27.25,0.017902,0.011234,0.353429,6901880.0,201189799.37,30.5707,-0.046473,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.071998,,,,,,,0.0,37.82,42.66,,neutral,stock,,,,0.0422134122701132,CPB,CAMPBELLS CO.,US1344291091,CPB,CPB,Konsum & Lifestyle,Consumer Defensive,Packaged Foods,United States,USD,29.15,27.25,0.76,7.36,0.0,52.8,Seitwärts,40.1,Zyklus-Hoch,-0.071998,-0.046473,30.5707,0.017902,0.011234,0.353429,6901880.0,201189799.37,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,False,True,False,OK,,,US1344291091,CPB,Packaged Foods,,concept2,,concept2 (Konsum) – derived from legacy category,,False,True,CPB
OGN,ORGANON + CO.,OGN,7.81,USD,-1.26,6.73,0.0,Seitwärts,0.0,0.0,37.4,0.0,Zyklus-Tief,71.62,974.393,102.0,394000000.0,10186466304.0,6301000192.0,3.87,1.3,7.95,9.25,1.754,76.86,"[2.6, 100.0, 0.0, 100.0, 33.89]",2.035662,48.5,LOW,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.17901234567901236, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US68622V1061,OGN,OGN,Pharma & Gesundheit,8.98,0.039431,0.03528,0.605198,5370355.0,41942472.24,8.9553,-0.127892,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.120448,,,,,,,0.0,47.29,61.21,,neutral,stock,,,,0.0422134122701132,OGN,ORGANON + CO.,US68622V1061,OGN,OGN,Pharma & Gesundheit,Healthcare,Drug Manufacturers - General,United States,USD,7.81,8.98,-1.26,6.73,0.0,48.5,Seitwärts,37.4,Zyklus-Tief,0.120448,-0.127892,8.9553,0.039431,0.03528,0.605198,5370355.0,41942472.24,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,False,True,False,OK,,,US68622V1061,OGN,Drug Manufacturers - General,,none,,,,False,True,OGN
VOW3.DE,Volkswagen AG Vz.,VOW3.DE,92.8000030517578,EUR,-6.284434078415623,6.27,0.0,Seitwärts,0.0,0.0,58.0,57.2,Zyklus-neutral,3.58,130.129,630.0,-83611090944.0,262762414080.0,326045990912.0,-31.82,2.3,2.26,4.56,1.096,27.73,"[4.6, 7.16, 0.0, 42.85, 28.51]",4.8342667,50.9,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.2592592592592593, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0007664039,VOW3.DE,VOW3.DE,Andere 🌐,102.3,0.2719245252862517,0.1663801253791111,0.2388561067184849,849690.05,78851239.23304825,96.94985023498536,-0.0428040597604763,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.0566210602554855,Consumer Cyclical,Auto Manufacturers,Germany,,-0.3446638040347838,3.423243179181368,0.0,41.45,52.45,,neutral,stock,,,,0.0422134122701132,VOW3.DE,Volkswagen AG Vz.,DE0007664039,VOW3.DE,VOW3.DE,Andere 🌐,Consumer Cyclical,Auto Manufacturers,Germany,EUR,92.8000030517578,102.3,-6.284434078415623,6.27,0.0,50.9,Seitwärts,58.0,Zyklus-neutral,-0.0566210602554855,-0.0428040597604763,96.94985023498536,0.2719245252862517,0.1663801253791111,0.2388561067184849,849690.05,78851239.23304825,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,False,True,False,OK,,,VOW3.DE,VOW3.DE,Auto Manufacturers,,none,,,,False,True,VOW3.DE
UNH,UNITEDHEALTH,UNH,273.22,USD,-0.9,6.25,0.0,Seitwärts,0.0,0.0,33.6,26.5,Zyklus-neutral,12.54,77.08,324.0,15929249792.0,300506185728.0,447567003648.0,5.3,12.3,2.69,14.99,0.788,83.33,"[24.6, 25.08, 0.0, 73.53, 34.9]",13.6433325,49.8,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.8148148148148148, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US91324P1021,UNH,UNH,Pharma & Gesundheit,281.25,0.032366,0.032634,0.600551,8698126.67,2376502178.48,319.2164,-0.144092,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.186178,,,,,,,0.0,38.82,47.95,,neutral,stock,,,,0.0422134122701132,UNH,UNITEDHEALTH,US91324P1021,UNH,UNH,Pharma & Gesundheit,Healthcare,Healthcare Plans,United States,USD,273.22,281.25,-0.9,6.25,0.0,49.8,Seitwärts,33.6,Zyklus-neutral,-0.186178,-0.144092,319.2164,0.032366,0.032634,0.600551,8698126.67,2376502178.48,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,False,True,False,OK,,,US91324P1021,UNH,Healthcare Plans,,none,,,,False,True,UNH
ORCL,ORACLE CORP,ORCL,154.7899932861328,USD,3.589830990670362,6.13,0.0,Seitwärts,0.0,0.0,47.1,57.0,Zyklus-neutral,69.03,432.511,125.0,-10208000000.0,571854749696.0,61015998464.0,-1.79,14.2,25.28,39.48,0.909,45.01,"[28.4, 100.0, 0.0, 42.99, 50.22]",20.229126,53.6,MED,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.0, ""regime_align"": 0.5, ""liquidity"": 0.8641975308641975, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US68389X1054,ORCL,ORCL,Tech 💻,174.77,0.6137058049399191,0.3205013575839724,0.5824985968697592,26489230.0,4100267733.854828,219.65582511901852,-0.2953066771515791,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.2520515436261048,Technology,Software - Infrastructure,United States,,-3.2665848858093205,-11.55404216327558,0.0,49.13,66.33,,neutral,stock,,,,0.0422134122701132,ORCL,ORACLE CORP,US68389X1054,ORCL,ORCL,Tech 💻,Technology,Software - Infrastructure,United States,USD,154.7899932861328,174.77,3.589830990670362,6.13,0.0,53.6,Seitwärts,47.1,Zyklus-neutral,-0.2520515436261048,-0.2953066771515791,219.65582511901852,0.6137058049399191,0.3205013575839724,0.5824985968697592,26489230.0,4100267733.854828,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,False,True,False,OK,,,ORCL,ORCL,Software - Infrastructure,Gehirn,pillar,55.0,heuristic from official taxonomy,"ai, software, semis",False,True,ORCL
SAP.DE,SAP SE O.N.,SAP.DE,170.97999572753906,EUR,-34.82229224191033,6.11,0.0,Seitwärts,0.0,0.0,35.8,68.8,Zyklus-neutral,16.46,17.84,134.0,7799625216.0,206661484544.0,36800000000.0,3.77,3.3,19.91,23.21,1.174,40.19,"[6.6, 32.92, 0.0, 31.24, 36.01]",20.883703,59.1,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.5740740740740741, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",DE0007164600,SAP.DE,SAP.DE,Gehirn,195.54,0.3534304478410403,0.2966328151171713,0.3955572189169761,3197966.8,546788349.8008118,223.8877993774414,-0.2363139206201571,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.1800509502087888,Technology,Software - Application,Germany,,-0.7316191487080737,-35.51206963477521,0.0,41.35,52.8,,neutral,stock,,,,0.0422134122701132,SAP.DE,SAP SE O.N.,DE0007164600,SAP.DE,SAP.DE,Gehirn,Technology,Software - Application,Germany,EUR,170.97999572753906,195.54,-34.82229224191033,6.11,0.0,59.1,Seitwärts,35.8,Zyklus-neutral,-0.1800509502087888,-0.2363139206201571,223.8877993774414,0.3534304478410403,0.2966328151171713,0.3955572189169761,3197966.8,546788349.8008118,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,False,True,False,OK,,,SAP.DE,SAP.DE,Software - Application,Gehirn,pillar,55.0,heuristic from official taxonomy,"ai, software, semis",False,True,SAP.DE
CDNL,Cardinal Infrastructure,CDNL,31.21999931335449,USD,32.85106090789145,5.72,0.0,Datenmangel,0.0,0.0,60.2,50.0,Zyklus-neutral,0.0,230.784,0.0,0.0,77877880.0,395162976.0,0.0,60.2,6.11,66.31,1.203,34.65,"[100.0, 0.0, 0.0, 50.0, 21.79]",20.158104,47.3,LOW,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.0679012345679012, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US14154A1025,CDNL,CDNL,,,0.9259810111699716,0.3740031541126368,0.2569982809417143,302270.0,9436869.192447662,,,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,,Industrials,Engineering & Construction,United States,,-2.511340500809167,37.1063881732048,0.0,50.06,69.24,,neutral,stock,,,,0.0422134122701132,CDNL,Cardinal Infrastructure,US14154A1025,CDNL,CDNL,,Industrials,Engineering & Construction,United States,USD,31.21999931335449,,32.85106090789145,5.72,0.0,47.3,Datenmangel,60.2,Zyklus-neutral,,,,0.9259810111699716,0.3740031541126368,0.2569982809417143,302270.0,9436869.192447662,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,False,True,False,OK,,,CDNL,CDNL,Engineering & Construction,,none,,,,False,True,CDNL
NRDS,NERDWALLET INC,NRDS,11.329999923706056,USD,20.53191897339188,5.17,0.0,Seitwärts,0.0,0.0,41.2,18.1,Zyklus-Tief,20.23,3.554,0.0,65625000.0,640464896.0,795000000.0,10.25,12.4,9.22,21.62,3.698,78.36,"[24.8, 40.46, 0.0, 81.85, 50.24]",6.934785,48.0,LOW,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.1358024691358024, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US64082B1026 ,NRDS,NRDS,Finanzen 🏦,12.38,0.5632406497868186,0.3677062596751379,0.424356566188229,1265560.0,14338794.703445436,11.67310001373291,-0.0293923713172347,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.2705538704289981,Communication Services,Internet Content & Information,United States,,-1.9873470588924524,6.372554748620329,0.0,44.52,61.32,,neutral,stock,,,,0.0422134122701132,NRDS,NERDWALLET INC,US64082B1026,NRDS,NRDS,Finanzen 🏦,Communication Services,Internet Content & Information,United States,USD,11.329999923706056,12.38,20.53191897339188,5.17,0.0,48.0,Seitwärts,41.2,Zyklus-Tief,-0.2705538704289981,-0.0293923713172347,11.67310001373291,0.5632406497868186,0.3677062596751379,0.424356566188229,1265560.0,14338794.703445436,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,False,True,False,OK,,,NRDS,NRDS,Internet Content & Information,Gehirn,pillar,55.0,heuristic from official taxonomy,"ai, software, semis",False,True,NRDS
CNC,CENTENE CORP.,CNC,39.61,USD,4.13,4.71,0.0,Seitwärts,0.0,0.0,40.7,16.9,Zyklus-Tief,-28.68,86.762,0.0,5197749760.0,16662495232.0,176151003136.0,31.19,23.1,-3.79,19.31,1.1,96.84,"[46.2, 0.0, 0.0, 83.06, 26.02]",9.792917,51.5,MED,"{""coverage"": 1.0, ""confluence"": 0.2, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.48765432098765427, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US15135B1017,CNC,CNC,Pharma & Gesundheit,41.68,0.037779,0.040297,0.607871,6850128.33,271333587.46,40.4962,-0.021884,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,0.02001,,,,,,,0.0,39.43,53.91,,neutral,stock,,,,0.0422134122701132,CNC,CENTENE CORP.,US15135B1017,CNC,CNC,Pharma & Gesundheit,Healthcare,Healthcare Plans,United States,USD,39.61,41.68,4.13,4.71,0.0,51.5,Seitwärts,40.7,Zyklus-Tief,0.02001,-0.021884,40.4962,0.037779,0.040297,0.607871,6850128.33,271333587.46,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,False,True,False,OK,,,US15135B1017,CNC,Healthcare Plans,,none,,,,False,True,CNC
FIGR,Figure Technology Solutions,FIGR,31.5,USD,1.2536142140693762,4.22,0.0,Seitwärts,0.0,0.0,56.2,3.2,Zyklus-Tief,0.0,68.77,0.0,0.0,8038661632.0,382600000.0,0.0,54.8,32.46,87.26,2.261,53.12,"[100.0, 0.0, 0.0, 96.84, 34.69]",38.201473,49.2,LOW,"{""coverage"": 1.0, ""confluence"": 0.4, ""risk_clean"": 0.0, ""regime_align"": 0.5, ""liquidity"": 0.41975308641975306, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US3493811034,FIGR,FIGR,Finanzen 🏦,,1.145070685656946,0.6570093544432699,0.6579623943435748,5647295.0,177889792.5,,,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.1088377250448181,Financial Services,Capital Markets,United States,,-25.73443006250321,-18.739954385491643,0.0,50.7,75.13,,neutral,stock,,,,0.0422134122701132,FIGR,Figure Technology Solutions,US3493811034,FIGR,FIGR,Finanzen 🏦,Financial Services,Capital Markets,United States,USD,31.5,,1.2536142140693762,4.22,0.0,49.2,Seitwärts,56.2,Zyklus-Tief,-0.1088377250448181,,,1.145070685656946,0.6570093544432699,0.6579623943435748,5647295.0,177889792.5,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,False,True,False,OK,,,FIGR,FIGR,Capital Markets,,none,,,,False,True,FIGR
VZLA.TO,VIZSLA SILVER,VZLA.TO,5.53,CAD,0.73,2.23,0.0,Seitwärts,0.0,0.0,60.3,5.0,Zyklus-Tief,-3.22,100.0,0.0,-38075144.0,1614304768.0,1.0,-2.36,0.0,0.0,0.0,33.437,57.89,"[0.0, 0.0, 0.0, 94.98, 92.49]",-57.42399,42.4,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.07407407407407407, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",CA92859G6085,VZLA.TO,VZLA.TO,Edelmetalle ⛏️,9.02,0.041205,0.031831,0.407127,1810043.33,10009540.01,5.5466,-0.002993,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.100448,,,,,,,0.0,35.77,55.36,,neutral,stock,,,,0.0422134122701132,VZLA.TO,VIZSLA SILVER,CA92859G6085,VZLA.TO,VZLA.TO,Edelmetalle ⛏️,Basic Materials,Other Industrial Metals & Mining,Canada,CAD,5.53,9.02,0.73,2.23,0.0,42.4,Seitwärts,60.3,Zyklus-Tief,-0.100448,-0.002993,5.5466,0.041205,0.031831,0.407127,1810043.33,10009540.01,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,False,True,False,OK,,,CA92859G6085,VZLA.TO,Other Industrial Metals & Mining,Fundament,pillar,50.0,heuristic from official taxonomy,"robotics, automation",False,True,VZLA.TO
SYM,Symbotic Inc.,SYM,53.20000076293945,,142.25866566886967,1.99,,,,,,,,,,,,,,,,,,,,,,44.8,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.3148148148148149, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US87151X1019,,SYM,,,0.938545424536832,0.5735485650344249,0.3966781634850723,1859410.0,98920613.41861723,54.672474994659424,-0.0269326426481297,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.2725937837644951,Industrials,Specialty Industrial Machinery,United States,,-4.597700233080538,141.32157241479905,0.0,43.49,69.62,,neutral,stock,,,,0.0422134122701132,SYM,Symbotic Inc.,US87151X1019,,SYM,,Industrials,Specialty Industrial Machinery,United States,,53.20000076293945,,142.25866566886967,1.99,,44.8,,,,-0.2725937837644951,-0.0269326426481297,54.672474994659424,0.938545424536832,0.5735485650344249,0.3966781634850723,1859410.0,98920613.41861723,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,False,True,False,OK,,,SYM,SYM,Specialty Industrial Machinery,Hardware,pillar,50.0,heuristic from official taxonomy,"robotics, automation",False,True,
QBTS,D-Wave Quantum Inc.,QBTS,18.82999992370605,,260.0382381459696,0.97,,,,,,,,,,,,,,,,,,,,,,47.2,LOW,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.3333333333333333, ""regime_align"": 0.5, ""liquidity"": 0.5555555555555556, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US26740W1099,,QBTS,,,1.3047665016213634,0.5392218044224645,0.6156766513260972,25623930.0,482498599.9450493,22.464499983787537,-0.1617886025820505,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.2483737725217443,Technology,Computer Hardware,United States,,-6.752724648551589,242.70074126424325,0.0,42.69,71.46,,neutral,stock,,,,0.0422134122701132,QBTS,D-Wave Quantum Inc.,US26740W1099,,QBTS,,Technology,Computer Hardware,United States,,18.82999992370605,,260.0382381459696,0.97,,47.2,,,,-0.2483737725217443,-0.1617886025820505,22.464499983787537,1.3047665016213634,0.5392218044224645,0.6156766513260972,25623930.0,482498599.9450493,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,False,True,False,OK,,,QBTS,QBTS,Computer Hardware,,none,,,,False,True,
QS,QUANTUMSCAPE A,QS,8.94,USD,-2.51,0.74,0.0,Seitwärts,0.0,0.0,57.1,60.4,Zyklus-neutral,-38.65,6.004,0.0,-116634872.0,4444975104.0,1.0,-2.62,0.0,0.0,0.0,21.138,32.36,"[0.0, 0.0, 0.0, 39.58, 36.84]",-13.218594,52.2,MED,"{""coverage"": 1.0, ""confluence"": 0.0, ""risk_clean"": 0.6666666666666666, ""regime_align"": 0.5, ""liquidity"": 0.382716049382716, ""weights"": {""coverage"": 0.25, ""confluence"": 0.25, ""risk_clean"": 0.2, ""regime_align"": 0.2, ""liquidity"": 0.1}}",US74767V1098,QS,QS,Experimente,10.12,0.065152,0.034011,0.579176,16616740.0,148553648.63,9.8691,-0.094145,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,-0.496664,,,,,,,0.0,29.56,49.25,,neutral,stock,,,,0.0422134122701132,QS,QUANTUMSCAPE A,US74767V1098,QS,QS,Experimente,Consumer Cyclical,Auto Parts,United States,USD,8.94,10.12,-2.51,0.74,0.0,52.2,Seitwärts,57.1,Zyklus-neutral,-0.496664,-0.094145,9.8691,0.065152,0.034011,0.579176,16616740.0,148553648.63,neutral,0.0422134122701132,bear,-0.2657318610924156,2026-03-06,False,True,False,OK,,,US74767V1098,QS,Auto Parts,Playground,playground,,derived from legacy category,,False,True,QS
